timestamp,decision,percentage,target_price,ml_prediction,rl_action,current_price,balance,btc_amount,params,regime,anomalies,dynamic_target,weighted_decision,ml_accuracy,ml_loss,success
2024-08-09 02:54:44.049157,hold,75.0,,,,83606000.0,555493.3481596,6.964e-05,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.03, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.5046948356807511,0.4953051643192488,
2024-08-09 03:04:54.701349,sell,50.0,,,,83513000.0,555493.3481596,6.964e-05,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4920634920634921,0.5079365079365079,
2024-08-09 03:15:03.559331,sell,50.0,,,,83384000.0,555493.3481596,6.964e-05,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4920634920634921,0.5079365079365079,
2024-08-09 03:21:37.203004,buy,0.0,,,,83567000.0,555493.3481596,6.964e-05,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.03, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.5023474178403756,0.4976525821596244,
2024-08-09 03:23:31.595572,sell,0.0,,,,83559000.0,555493.3481596,6.964e-05,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.03, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.5023474178403756,0.4976525821596244,
2024-08-09 03:24:18.242710,sell,0.0,,,,83700000.0,561311.99279189,6.964e-05,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.024, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.4847417840375587,0.5152582159624413,
2024-08-09 03:24:48.074162,sell,0.0,,,,83698000.0,561311.99279189,6.964e-05,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.024, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.4847417840375587,0.5152582159624413,
2024-08-09 03:36:03.892494,sell,0.0,,,,83795000.0,229077.93898199,0.00403184,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 03:47:20.148110,hold,0.0,,,,83467000.0,71340.74688053,0.00591836,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 03:57:28.428991,buy,0.0,,,,83434000.0,71340.74688053,0.00591836,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 04:07:36.529929,hold,0.0,,,,83451000.0,71340.74688053,0.00591836,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 04:17:44.947562,hold,0.0,,,,83827000.0,71340.74688053,0.00591836,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 04:27:52.806661,buy,0.0,,,,84005000.0,71340.74688053,0.00591836,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 04:40:10.367837,sell,0.0,,,,84000000.0,14654.12684509,0.00659345,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 04:50:17.900105,sell,0.0,,,,83951000.0,14654.12684509,0.00659345,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 05:01:32.074079,buy,75.0,85000000.0,,,83602000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 05:11:39.832123,buy,70.0,85000000.0,,,83642000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 05:21:47.149921,hold,0.0,,,,83858000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 05:31:55.278722,hold,0.0,,,,83920000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 05:42:03.624941,hold,0.0,,,,83885000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 05:52:11.499314,buy,50.0,84500000.0,,,83734000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 06:02:19.203482,hold,0.0,,,,83846000.0,6002.11556137,0.00669689,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 06:13:38.892045,hold,0.0,,,,84071000.0,568667.91221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 06:23:46.852131,sell,0.0,,,,83970000.0,568667.91221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 06:35:01.057729,buy,0.0,,,,84168000.0,231919.62221622,0.004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 06:46:13.651116,sell,100.0,86000000.0,,,85286000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 06:56:21.946099,sell,100.0,86000000.0,,,84902000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 07:06:29.930712,sell,100.0,84000000.0,,,85420000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
